temp_k_4,temp_k_3,temp_k_2,temp_k_1,temp_k,cons_k_5,cons_k_4,cons_k_3,cons_k_2,cons_k_1,holiday,cons_k
7.71199474,3.573293398,2.787543366,3.752105966,5.474244029,482.9,498.2,492.8,488.1,477.2,1,480
6.730527466,7.71199474,3.573293398,2.787543366,3.752105966,467,482.9,498.2,492.8,488.1,1,477.2
5.633073272,6.730527466,7.71199474,3.573293398,2.787543366,490.4,467,482.9,498.2,492.8,0,488.1
3.554924994,5.633073272,6.730527466,7.71199474,3.573293398,499.9,490.4,467,482.9,498.2,0,492.8
2.107039195,3.554924994,5.633073272,6.730527466,7.71199474,510.4,499.9,490.4,467,482.9,0,498.2
3.589940878,2.107039195,3.554924994,5.633073272,6.730527466,514.9,510.4,499.9,490.4,467,0,482.9
5.168057223,3.589940878,2.107039195,3.554924994,5.633073272,501.6,514.9,510.4,499.9,490.4,0,467
0.611272851,5.168057223,3.589940878,2.107039195,3.554924994,522.3,501.6,514.9,510.4,499.9,1,490.4
-0.556986165,0.611272851,5.168057223,3.589940878,2.107039195,528.3,522.3,501.6,514.9,510.4,1,499.9
0.292564945,-0.556986165,0.611272851,5.168057223,3.589940878,535.9,528.3,522.3,501.6,514.9,0,510.4
1.491144415,0.292564945,-0.556986165,0.611272851,5.168057223,538,535.9,528.3,522.3,501.6,0,514.9
4.723276254,1.491144415,0.292564945,-0.556986165,0.611272851,531,538,535.9,528.3,522.3,0,501.6
5.483867569,4.723276254,1.491144415,0.292564945,-0.556986165,500.5,531,538,535.9,528.3,0,522.3
5.730788241,5.483867569,4.723276254,1.491144415,0.292564945,484.9,500.5,531,538,535.9,0,528.3
6.07867978,5.730788241,5.483867569,4.723276254,1.491144415,477.8,484.9,500.5,531,538,1,535.9
6.430723152,6.07867978,5.730788241,5.483867569,4.723276254,480.2,477.8,484.9,500.5,531,1,538
5.195179303,6.430723152,6.07867978,5.730788241,5.483867569,485,480.2,477.8,484.9,500.5,0,531
5.42270988,5.195179303,6.430723152,6.07867978,5.730788241,483,485,480.2,477.8,484.9,0,500.5
4.351223982,5.42270988,5.195179303,6.430723152,6.07867978,497.6,483,485,480.2,477.8,0,484.9
5.263969612,4.351223982,5.42270988,5.195179303,6.430723152,510.1,497.6,483,485,480.2,0,477.8
7.00744134,5.263969612,4.351223982,5.42270988,5.195179303,495.3,510.1,497.6,483,485,0,480.2
7.807581823,7.00744134,5.263969612,4.351223982,5.42270988,479.7,495.3,510.1,497.6,483,1,485
3.458750229,7.807581823,7.00744134,5.263969612,4.351223982,471.2,479.7,495.3,510.1,497.6,1,483
0.595423773,3.458750229,7.807581823,7.00744134,5.263969612,515.6,471.2,479.7,495.3,510.1,0,497.6
0.839394142,0.595423773,3.458750229,7.807581823,7.00744134,528.8,515.6,471.2,479.7,495.3,0,510.1
2.485671436,0.839394142,0.595423773,3.458750229,7.807581823,529.4,528.8,515.6,471.2,479.7,0,495.3
3.791518687,2.485671436,0.839394142,0.595423773,3.458750229,521.2,529.4,528.8,515.6,471.2,0,479.7
5.528263982,3.791518687,2.485671436,0.839394142,0.595423773,490.2,521.2,529.4,528.8,515.6,0,471.2
6.197299554,5.528263982,3.791518687,2.485671436,0.839394142,475.3,490.2,521.2,529.4,528.8,1,515.6
8.087042049,6.197299554,5.528263982,3.791518687,2.485671436,457.2,475.3,490.2,521.2,529.4,1,528.8
9.231127779,8.087042049,6.197299554,5.528263982,3.791518687,438.9,457.2,475.3,490.2,521.2,0,529.4
10.17164679,9.231127779,8.087042049,6.197299554,5.528263982,411.5,438.9,457.2,475.3,490.2,0,521.2
8.892111826,10.17164679,9.231127779,8.087042049,6.197299554,409.9,411.5,438.9,457.2,475.3,0,490.2
10.01957186,8.892111826,10.17164679,9.231127779,8.087042049,403.7,409.9,411.5,438.9,457.2,0,475.3
10.47488087,10.01957186,8.892111826,10.17164679,9.231127779,394.3,403.7,409.9,411.5,438.9,0,457.2
9.881499193,10.47488087,10.01957186,8.892111826,10.17164679,383.2,394.3,403.7,409.9,411.5,1,438.9
10.74686871,9.881499193,10.47488087,10.01957186,8.892111826,375.6,383.2,394.3,403.7,409.9,1,411.5
10.96714915,10.74686871,9.881499193,10.47488087,10.01957186,377.4,375.6,383.2,394.3,403.7,0,409.9
9.839369814,10.96714915,10.74686871,9.881499193,10.47488087,386.9,377.4,375.6,383.2,394.3,0,403.7
7.11890382,9.839369814,10.96714915,10.74686871,9.881499193,414,386.9,377.4,375.6,383.2,0,394.3
8.336426918,7.11890382,9.839369814,10.96714915,10.74686871,430,414,386.9,377.4,375.6,0,383.2
9.270877396,8.336426918,7.11890382,9.839369814,10.96714915,427.7,430,414,386.9,377.4,0,375.6
10.06154048,9.270877396,8.336426918,7.11890382,9.839369814,408.6,427.7,430,414,386.9,1,377.4
10.445489,10.06154048,9.270877396,8.336426918,7.11890382,371.3,408.6,427.7,430,414,1,386.9
10.57112807,10.445489,10.06154048,9.270877396,8.336426918,374.7,371.3,408.6,427.7,430,0,414
12.45395693,10.57112807,10.445489,10.06154048,9.270877396,374.1,374.7,371.3,408.6,427.7,0,430
11.1894729,12.45395693,10.57112807,10.445489,10.06154048,374.6,374.1,374.7,371.3,408.6,0,427.7
11.50554758,11.1894729,12.45395693,10.57112807,10.445489,383.4,374.6,374.1,374.7,371.3,0,408.6
11.67380991,11.50554758,11.1894729,12.45395693,10.57112807,357,383.4,374.6,374.1,374.7,0,371.3
12.43201228,11.67380991,11.50554758,11.1894729,12.45395693,342.2,357,383.4,374.6,374.1,1,374.7
12.54817656,12.43201228,11.67380991,11.50554758,11.1894729,347.6,342.2,357,383.4,374.6,1,374.1
12.76567606,12.54817656,12.43201228,11.67380991,11.50554758,331.3,347.6,342.2,357,383.4,0,374.6
13.0922519,12.76567606,12.54817656,12.43201228,11.67380991,305.4,331.3,347.6,342.2,357,1,383.4
12.94287449,13.0922519,12.76567606,12.54817656,12.43201228,308.9,305.4,331.3,347.6,342.2,0,357
11.28480213,12.94287449,13.0922519,12.76567606,12.54817656,291.6,308.9,305.4,331.3,347.6,1,342.2
3.688756916,11.28480213,12.94287449,13.0922519,12.76567606,287.8,291.6,308.9,305.4,331.3,1,347.6
10.55242186,3.688756916,11.28480213,12.94287449,13.0922519,293,287.8,291.6,308.9,305.4,1,331.3
9.049902798,10.55242186,3.688756916,11.28480213,12.94287449,317,293,287.8,291.6,308.9,1,305.4
7.871084326,9.049902798,10.55242186,3.688756916,11.28480213,348.7,317,293,287.8,291.6,0,308.9
10.50500879,7.871084326,9.049902798,10.55242186,3.688756916,336.3,348.7,317,293,287.8,0,291.6
13.45548467,10.50500879,7.871084326,9.049902798,10.55242186,317.2,336.3,348.7,317,293,0,287.8
14.91116772,13.45548467,10.50500879,7.871084326,9.049902798,291.9,317.2,336.3,348.7,317,0,293
14.69109828,14.91116772,13.45548467,10.50500879,7.871084326,288.8,291.9,317.2,336.3,348.7,0,317
14.48926075,14.69109828,14.91116772,13.45548467,10.50500879,269.6,288.8,291.9,317.2,336.3,1,348.7
15.4428577,14.48926075,14.69109828,14.91116772,13.45548467,264.9,269.6,288.8,291.9,317.2,1,336.3
15.09977372,15.4428577,14.48926075,14.69109828,14.91116772,237.6,264.9,269.6,288.8,291.9,1,317.2
13.30810836,15.09977372,15.4428577,14.48926075,14.69109828,252.3,237.6,264.9,269.6,288.8,1,291.9
9.348535196,13.30810836,15.09977372,15.4428577,14.48926075,316,252.3,237.6,264.9,269.6,0,288.8
9.412820276,9.348535196,13.30810836,15.09977372,15.4428577,351.1,316,252.3,237.6,264.9,0,269.6
11.3865587,9.412820276,9.348535196,13.30810836,15.09977372,336.5,351.1,316,252.3,237.6,0,264.9
13.19173123,11.3865587,9.412820276,9.348535196,13.30810836,320.2,336.5,351.1,316,252.3,1,237.6
14.55701968,13.19173123,11.3865587,9.412820276,9.348535196,288.7,320.2,336.5,351.1,316,1,252.3
17.45974447,14.55701968,13.19173123,11.3865587,9.412820276,269.8,288.7,320.2,336.5,351.1,0,316
18.782741,17.45974447,14.55701968,13.19173123,11.3865587,257.8,269.8,288.7,320.2,336.5,0,351.1
17.88814455,18.782741,17.45974447,14.55701968,13.19173123,239.3,257.8,269.8,288.7,320.2,1,336.5
17.92292699,17.88814455,18.782741,17.45974447,14.55701968,238.1,239.3,257.8,269.8,288.7,0,320.2
17.96086319,17.92292699,17.88814455,18.782741,17.45974447,236,238.1,239.3,257.8,269.8,0,288.7
18.98732556,17.96086319,17.92292699,17.88814455,18.782741,215,236,238.1,239.3,257.8,1,269.8
20.91811695,18.98732556,17.96086319,17.92292699,17.88814455,215.1,215,236,238.1,239.3,1,257.8
20.32364429,20.91811695,18.98732556,17.96086319,17.92292699,208,215.1,215,236,238.1,0,239.3
18.10879725,20.32364429,20.91811695,18.98732556,17.96086319,217.7,208,215.1,215,236,0,238.1
17.92459179,18.10879725,20.32364429,20.91811695,18.98732556,212,217.7,208,215.1,215,0,236
19.65468315,17.92459179,18.10879725,20.32364429,20.91811695,199.4,212,217.7,208,215.1,0,215
19.80337526,19.65468315,17.92459179,18.10879725,20.32364429,192.14,199.4,212,217.7,208,0,215.1
18.12585461,19.80337526,19.65468315,17.92459179,18.10879725,196.84,192.14,199.4,212,217.7,1,208
18.22696676,18.12585461,19.80337526,19.65468315,17.92459179,193.2,196.84,192.14,199.4,212,1,217.7
20.66458047,18.22696676,18.12585461,19.80337526,19.65468315,176.9,193.2,196.84,192.14,199.4,0,212
21.011507,20.66458047,18.22696676,18.12585461,19.80337526,171.2,176.9,193.2,196.84,192.14,0,199.4
21.25759338,21.011507,20.66458047,18.22696676,18.12585461,171.6,171.2,176.9,193.2,196.84,1,192.14
19.71138009,21.25759338,21.011507,20.66458047,18.22696676,171.2,171.6,171.2,176.9,193.2,0,196.84
16.1953446,19.71138009,21.25759338,21.011507,20.66458047,194.6,171.2,171.6,171.2,176.9,0,193.2
16.1116284,16.1953446,19.71138009,21.25759338,21.011507,200.6,194.6,171.2,171.6,171.2,1,176.9
18.08663244,16.1116284,16.1953446,19.71138009,21.25759338,209.3,200.6,194.6,171.2,171.6,1,171.2
18.95973872,18.08663244,16.1116284,16.1953446,19.71138009,201.4,209.3,200.6,194.6,171.2,0,171.6
19.72994913,18.95973872,18.08663244,16.1116284,16.1953446,201.4,201.4,209.3,200.6,194.6,0,171.2
20.52768417,20.24958345,22.74608179,24.11866971,23.43202088,153.6,158,154.8,155.2,142.9,1,154.9
23.0557537,20.52768417,20.24958345,22.74608179,24.11866971,138.9,153.6,158,154.8,155.2,1,142.9
22.75535391,23.0557537,20.52768417,20.24958345,22.74608179,138.16,138.9,153.6,158,154.8,0,155.2
20.3200373,22.75535391,23.0557537,20.52768417,20.24958345,168.4,138.16,138.9,153.6,158,0,154.8
17.11955393,20.3200373,22.75535391,23.0557537,20.52768417,182.5,168.4,138.16,138.9,153.6,0,158
15.43076296,17.11955393,20.3200373,22.75535391,23.0557537,208.6,182.5,168.4,138.16,138.9,1,153.6
15.89626679,15.43076296,17.11955393,20.3200373,22.75535391,224.3,208.6,182.5,168.4,138.16,1,138.9
18.33046587,15.89626679,15.43076296,17.11955393,20.3200373,226.2,224.3,208.6,182.5,168.4,0,138.16
20.5529123,18.33046587,15.89626679,15.43076296,17.11955393,207.9,226.2,224.3,208.6,182.5,0,168.4
21.59998462,20.5529123,18.33046587,15.89626679,15.43076296,200.3,207.9,226.2,224.3,208.6,0,182.5
21.78460401,21.59998462,20.5529123,18.33046587,15.89626679,203.5,200.3,207.9,226.2,224.3,0,208.6
21.62593963,21.78460401,21.59998462,20.5529123,18.33046587,197.7,203.5,200.3,207.9,226.2,0,224.3
20.407254,21.62593963,21.78460401,21.59998462,20.5529123,207.3,197.7,203.5,200.3,207.9,1,226.2
19.32374423,20.407254,21.62593963,21.78460401,21.59998462,192.3,207.3,197.7,203.5,200.3,1,207.9
18.6564263,19.32374423,20.407254,21.62593963,21.78460401,182.1,192.3,207.3,197.7,203.5,0,200.3
19.28925222,18.6564263,19.32374423,20.407254,21.62593963,202.2,182.1,192.3,207.3,197.7,0,203.5
19.74706126,19.28925222,18.6564263,19.32374423,20.407254,199.6,202.2,182.1,192.3,207.3,0,197.7
17.38312106,19.74706126,19.28925222,18.6564263,19.32374423,220.9,199.6,202.2,182.1,192.3,0,207.3
15.85543508,17.38312106,19.74706126,19.28925222,18.6564263,211.4,220.9,199.6,202.2,182.1,0,192.3
16.39979857,15.85543508,17.38312106,19.74706126,19.28925222,232.3,211.4,220.9,199.6,202.2,1,182.1
17.04937234,16.39979857,15.85543508,17.38312106,19.74706126,233.5,232.3,211.4,220.9,199.6,1,202.2
16.94487758,17.04937234,16.39979857,15.85543508,17.38312106,239.7,233.5,232.3,211.4,220.9,0,199.6
16.82366482,16.94487758,17.04937234,16.39979857,15.85543508,251.5,239.7,233.5,232.3,211.4,0,220.9
17.32870319,16.82366482,16.94487758,17.04937234,16.39979857,246.8,251.5,239.7,233.5,232.3,0,211.4
17.54297027,17.32870319,16.82366482,16.94487758,17.04937234,244.54,246.8,251.5,239.7,233.5,0,232.3
19.42638046,17.54297027,17.32870319,16.82366482,16.94487758,226.9,244.54,246.8,251.5,239.7,0,233.5
20.44508273,19.42638046,17.54297027,17.32870319,16.82366482,227.2,226.9,244.54,246.8,251.5,1,239.7
21.19199448,20.44508273,19.42638046,17.54297027,17.32870319,216.2,227.2,226.9,244.54,246.8,1,251.5
20.78006618,21.19199448,20.44508273,19.42638046,17.54297027,212.6,216.2,227.2,226.9,244.54,0,246.8
21.4657,20.78006618,21.19199448,20.44508273,19.42638046,212.4,212.6,216.2,227.2,226.9,0,244.54
21.04921934,21.4657,20.78006618,21.19199448,20.44508273,206.3,212.4,212.6,216.2,227.2,0,226.9
20.6011485,21.04921934,21.4657,20.78006618,21.19199448,196.4,206.3,212.4,212.6,216.2,0,227.2
18.51573338,20.6011485,21.04921934,21.4657,20.78006618,223.55,196.4,206.3,212.4,212.6,0,216.2
17.25256905,18.51573338,20.6011485,21.04921934,21.4657,228.9,223.55,196.4,206.3,212.4,1,212.6
16.86608316,17.25256905,18.51573338,20.6011485,21.04921934,232.4,228.9,223.55,196.4,206.3,1,212.4
16.48560473,16.86608316,17.25256905,18.51573338,20.6011485,250.1,232.4,228.9,223.55,196.4,0,206.3
17.32972109,16.48560473,16.86608316,17.25256905,18.51573338,254.2,250.1,232.4,228.9,223.55,0,196.4
17.49782795,17.32972109,16.48560473,16.86608316,17.25256905,255.2,254.2,250.1,232.4,228.9,0,223.55
18.11629978,17.49782795,17.32972109,16.48560473,16.86608316,251.8,255.2,254.2,250.1,232.4,0,228.9
17.48355522,18.11629978,17.49782795,17.32972109,16.48560473,263.3,251.8,255.2,254.2,250.1,0,232.4
16.75269869,17.48355522,18.11629978,17.49782795,17.32972109,248.2,263.3,251.8,255.2,254.2,1,250.1
16.33706935,16.75269869,17.48355522,18.11629978,17.49782795,251.1,248.2,263.3,251.8,255.2,1,254.2
15.15181982,16.33706935,16.75269869,17.48355522,18.11629978,269.9,251.1,248.2,263.3,251.8,0,255.2
13.8976395,15.15181982,16.33706935,16.75269869,17.48355522,283.4,269.9,251.1,248.2,263.3,0,251.8
12.95914244,13.8976395,15.15181982,16.33706935,16.75269869,300.02,283.4,269.9,251.1,248.2,0,263.3
12.92046883,12.95914244,13.8976395,15.15181982,16.33706935,308.2,300.02,283.4,269.9,251.1,0,248.2
12.94536124,12.92046883,12.95914244,13.8976395,15.15181982,325.6,308.2,300.02,283.4,269.9,0,251.1
12.05136566,12.94536124,12.92046883,12.95914244,13.8976395,326.4,325.6,308.2,300.02,283.4,1,269.9
11.50638855,12.05136566,12.94536124,12.92046883,12.95914244,336.1,326.4,325.6,308.2,300.02,1,283.4
11.62620797,11.50638855,12.05136566,12.94536124,12.92046883,330.1,336.1,326.4,325.6,308.2,0,300.02
11.53573477,11.62620797,11.50638855,12.05136566,12.94536124,351.6,330.1,336.1,326.4,325.6,1,308.2
13.28063184,11.53573477,11.62620797,11.50638855,12.05136566,355.8,351.6,330.1,336.1,326.4,0,325.6
13.3566678,13.28063184,11.53573477,11.62620797,11.50638855,362.3,355.8,351.6,330.1,336.1,0,326.4
13.24963038,13.3566678,13.28063184,11.53573477,11.62620797,357.99,362.3,355.8,351.6,330.1,0,336.1
10.55402469,13.24963038,13.3566678,13.28063184,11.53573477,381.8,357.99,362.3,355.8,351.6,1,330.1
7.975994933,10.55402469,13.24963038,13.3566678,13.28063184,385.6,381.8,357.99,362.3,355.8,1,351.6
6.436852167,7.975994933,10.55402469,13.24963038,13.3566678,417.9,385.6,381.8,357.99,362.3,0,355.8
6.006247677,6.436852167,7.975994933,10.55402469,13.24963038,439.2,417.9,385.6,381.8,357.99,0,362.3
7.434202976,6.006247677,6.436852167,7.975994933,10.55402469,444.7,439.2,417.9,385.6,381.8,1,357.99
8.727485239,7.434202976,6.006247677,6.436852167,7.975994933,450,444.7,439.2,417.9,385.6,0,381.8
8.772824043,8.727485239,7.434202976,6.006247677,6.436852167,449.6,450,444.7,439.2,417.9,0,385.6
9.836696762,8.772824043,8.727485239,7.434202976,6.006247677,437.2,449.6,450,444.7,439.2,1,417.9
8.988217301,9.836696762,8.772824043,8.727485239,7.434202976,424.8,437.2,449.6,450,444.7,1,439.2
7.640432021,8.988217301,9.836696762,8.772824043,8.727485239,447.2,424.8,437.2,449.6,450,0,444.7
6.767904324,7.640432021,8.988217301,9.836696762,8.772824043,461.3,447.2,424.8,437.2,449.6,0,450
6.022451695,6.767904324,7.640432021,8.988217301,9.836696762,465.9,461.3,447.2,424.8,437.2,0,449.6
6.711734831,6.022451695,6.767904324,7.640432021,8.988217301,474.5,465.9,461.3,447.2,424.8,1,437.2
7.729819157,6.711734831,6.022451695,6.767904324,7.640432021,462.3,474.5,465.9,461.3,447.2,0,424.8
7.989453286,7.729819157,6.711734831,6.022451695,6.767904324,452.1,462.3,474.5,465.9,461.3,1,447.2
5.609003498,7.989453286,7.729819157,6.711734831,6.022451695,457.3,452.1,462.3,474.5,465.9,1,461.3
5.628027382,5.609003498,7.989453286,7.729819157,6.711734831,484.9,457.3,452.1,462.3,474.5,0,465.9
5.329886673,5.628027382,5.609003498,7.989453286,7.729819157,494,484.9,457.3,452.1,462.3,0,474.5
6.44486333,5.329886673,5.628027382,5.609003498,7.989453286,491,494,484.9,457.3,452.1,0,462.3
6.386269849,6.44486333,5.329886673,5.628027382,5.609003498,499.5,491,494,484.9,457.3,0,452.1
6.013161455,6.386269849,6.44486333,5.329886673,5.628027382,496.3,499.5,491,494,484.9,0,457.3
5.476411673,6.013161455,6.386269849,6.44486333,5.329886673,498.1,496.3,499.5,491,494,1,484.9
5.413502205,5.476411673,6.013161455,6.386269849,6.44486333,472.6,498.1,496.3,499.5,491,1,494
7.213722601,5.413502205,5.476411673,6.013161455,6.386269849,485.8,472.6,498.1,496.3,499.5,0,491
7.417374079,7.213722601,5.413502205,5.476411673,6.013161455,481,485.8,472.6,498.1,496.3,0,499.5
7.585977971,7.417374079,7.213722601,5.413502205,5.476411673,472.7,481,485.8,472.6,498.1,0,496.3
8.695271177,7.585977971,7.417374079,7.213722601,5.413502205,462,472.7,481,485.8,472.6,0,498.1
10.1294469,8.695271177,7.585977971,7.417374079,7.213722601,453.82,462,472.7,481,485.8,0,472.6
11.28704094,10.1294469,8.695271177,7.585977971,7.417374079,439.75,453.82,462,472.7,481,1,485.8
12.37765726,11.28704094,10.1294469,8.695271177,7.585977971,406.3,439.75,453.82,462,472.7,1,481
13.03441271,12.37765726,11.28704094,10.1294469,8.695271177,391.5,406.3,439.75,453.82,462,0,472.7
13.9284046,13.03441271,12.37765726,11.28704094,10.1294469,380.4,391.5,406.3,439.75,453.82,0,462
13.26957624,13.9284046,13.03441271,12.37765726,11.28704094,399.3,380.4,391.5,406.3,439.75,0,453.82
10.49245195,13.26957624,13.9284046,13.03441271,12.37765726,415.62,399.3,380.4,391.5,406.3,0,439.75
8.276631648,10.49245195,13.26957624,13.9284046,13.03441271,431.6,415.62,399.3,380.4,391.5,0,406.3
8.181772537,8.276631648,10.49245195,13.26957624,13.9284046,437,431.6,415.62,399.3,380.4,1,391.5
9.493159999,8.181772537,8.276631648,10.49245195,13.26957624,430.84,437,431.6,415.62,399.3,1,380.4
10.59467295,9.493159999,8.181772537,8.276631648,10.49245195,425.6,430.84,437,431.6,415.62,0,399.3
10.58443384,10.59467295,9.493159999,8.181772537,8.276631648,437,425.6,430.84,437,431.6,0,415.62
10.0278223,10.58443384,10.59467295,9.493159999,8.181772537,439.4,437,425.6,430.84,437,0,431.6
8.832831643,10.0278223,10.58443384,10.59467295,9.493159999,442,439.4,437,425.6,430.84,0,437
6.902313729,8.832831643,10.0278223,10.58443384,10.59467295,474.15,442,439.4,437,425.6,0,430.84
6.399428852,6.902313729,8.832831643,10.0278223,10.58443384,465.14,474.15,442,439.4,437,1,425.6
6.522284668,6.399428852,6.902313729,8.832831643,10.0278223,458.4,465.14,474.15,442,439.4,1,437
6.58268572,6.522284668,6.399428852,6.902313729,8.832831643,473.08,458.4,465.14,474.15,442,0,439.4
6.265483268,6.58268572,6.522284668,6.399428852,6.902313729,486.38,473.08,458.4,465.14,474.15,0,442
5.576831471,6.265483268,6.58268572,6.522284668,6.399428852,500.1,486.38,473.08,458.4,465.14,0,474.15
5.181154293,5.576831471,6.265483268,6.58268572,6.522284668,492.7,500.1,486.38,473.08,458.4,0,465.14
5.339619982,5.181154293,5.576831471,6.265483268,6.58268572,501,492.7,500.1,486.38,473.08,0,458.4
5.561851864,5.339619982,5.181154293,5.576831471,6.265483268,500,501,492.7,500.1,486.38,1,473.08
7.990738913,5.561851864,5.339619982,5.181154293,5.576831471,480.29,500,501,492.7,500.1,1,486.38
8.549396331,7.990738913,5.561851864,5.339619982,5.181154293,488,480.29,500,501,492.7,0,500.1
7.970557729,8.549396331,7.990738913,5.561851864,5.339619982,494.8,488,480.29,500,501,0,492.7
7.209778596,7.970557729,8.549396331,7.990738913,5.561851864,480.5,494.8,488,480.29,500,0,501
4.901537182,7.209778596,7.970557729,8.549396331,7.990738913,506.4,480.5,494.8,488,480.29,0,500
4.253221907,4.901537182,7.209778596,7.970557729,8.549396331,498.9,506.4,480.5,494.8,488,0,480.29
5.854146967,4.253221907,4.901537182,7.209778596,7.970557729,502.8,498.9,506.4,480.5,494.8,1,488
8.506362134,5.854146967,4.253221907,4.901537182,7.209778596,468.9,502.8,498.9,506.4,480.5,1,494.8
6.505646844,8.506362134,5.854146967,4.253221907,4.901537182,488.7,468.9,502.8,498.9,506.4,0,480.5
6.02739114,6.505646844,8.506362134,5.854146967,4.253221907,488.7,488.7,468.9,502.8,498.9,0,506.4
6.688784936,6.02739114,6.505646844,8.506362134,5.854146967,487.5,488.7,488.7,468.9,502.8,0,498.9
8.666616195,6.688784936,6.02739114,6.505646844,8.506362134,493.7,487.5,488.7,488.7,468.9,0,502.8
9.936238793,8.666616195,6.688784936,6.02739114,6.505646844,469.9,493.7,487.5,488.7,488.7,0,468.9
9.354757513,9.936238793,8.666616195,6.688784936,6.02739114,456.3,469.9,493.7,487.5,488.7,1,488.7
9.279457092,9.354757513,9.936238793,8.666616195,6.688784936,450,456.3,469.9,493.7,487.5,1,488.7
5.537242636,9.279457092,9.354757513,9.936238793,8.666616195,485.7,450,456.3,469.9,493.7,0,487.5
-0.189827763,5.537242636,9.279457092,9.354757513,9.936238793,530.6,485.7,450,456.3,469.9,0,493.7
-1.701980375,-0.189827763,5.537242636,9.279457092,9.354757513,561.2,530.6,485.7,450,456.3,0,469.9
-0.467250279,-1.701980375,-0.189827763,5.537242636,9.279457092,574,561.2,530.6,485.7,450,0,456.3
1.406995059,-0.467250279,-1.701980375,-0.189827763,5.537242636,569,574,561.2,530.6,485.7,0,450
3.280238286,1.406995059,-0.467250279,-1.701980375,-0.189827763,545.4,569,574,561.2,530.6,1,485.7
3.862259086,3.280238286,1.406995059,-0.467250279,-1.701980375,532.2,545.4,569,574,561.2,1,530.6
4.646089822,3.862259086,3.280238286,1.406995059,-0.467250279,526.3,532.2,545.4,569,574,0,561.2
5.8877705,4.646089822,3.862259086,3.280238286,1.406995059,523.8,526.3,532.2,545.4,569,0,574
7.561164211,5.8877705,4.646089822,3.862259086,3.280238286,501.4,523.8,526.3,532.2,545.4,0,569
9.677737059,7.561164211,5.8877705,4.646089822,3.862259086,480,501.4,523.8,526.3,532.2,0,545.4
10.08808592,9.677737059,7.561164211,5.8877705,4.646089822,462,480,501.4,523.8,526.3,0,532.2
7.942870208,10.08808592,9.677737059,7.561164211,5.8877705,465.5,462,480,501.4,523.8,1,526.3
6.938957132,7.942870208,10.08808592,9.677737059,7.561164211,455.9,465.5,462,480,501.4,1,523.8
8.068354998,6.938957132,7.942870208,10.08808592,9.677737059,465.8,455.9,465.5,462,480,0,501.4
8.800024157,8.068354998,6.938957132,7.942870208,10.08808592,443.6,465.8,455.9,465.5,462,1,480
10.37787411,8.800024157,8.068354998,6.938957132,7.942870208,451.6,443.6,465.8,455.9,465.5,0,462
12.20732173,10.37787411,8.800024157,8.068354998,6.938957132,441.9,451.6,443.6,465.8,455.9,0,465.5
10.95092491,12.20732173,10.37787411,8.800024157,8.068354998,436,441.9,451.6,443.6,465.8,0,455.9
9.981035323,10.95092491,12.20732173,10.37787411,8.800024157,442,436,441.9,451.6,443.6,1,465.8
9.665867108,9.981035323,10.95092491,12.20732173,10.37787411,430.9,442,436,441.9,451.6,1,443.6
10.29036797,9.665867108,9.981035323,10.95092491,12.20732173,438,430.9,442,436,441.9,0,451.6
10.27451736,10.29036797,9.665867108,9.981035323,10.95092491,442.2,438,430.9,442,436,0,441.9
9.427374138,10.27451736,10.29036797,9.665867108,9.981035323,452.6,442.2,438,430.9,442,0,436
8.639763429,9.427374138,10.27451736,10.29036797,9.665867108,441.4,452.6,442.2,438,430.9,1,442
9.557685587,8.639763429,9.427374138,10.27451736,10.29036797,445.6,441.4,452.6,442.2,438,0,430.9
10.08114646,9.557685587,8.639763429,9.427374138,10.27451736,435.7,445.6,441.4,452.6,442.2,1,438
10.23207668,10.08114646,9.557685587,8.639763429,9.427374138,427.3,435.7,445.6,441.4,452.6,1,442.2
9.178898624,10.23207668,10.08114646,9.557685587,8.639763429,433.1,427.3,435.7,445.6,441.4,0,452.6
9.895618101,9.178898624,10.23207668,10.08114646,9.557685587,440.9,433.1,427.3,435.7,445.6,0,441.4
9.75966548,9.895618101,9.178898624,10.23207668,10.08114646,434.9,440.9,433.1,427.3,435.7,0,445.6
10.76366711,9.75966548,9.895618101,9.178898624,10.23207668,433.2,434.9,440.9,433.1,427.3,0,435.7
11.01659032,10.76366711,9.75966548,9.895618101,9.178898624,428,433.2,434.9,440.9,433.1,0,427.3
10.89543321,11.01659032,10.76366711,9.75966548,9.895618101,414.7,428,433.2,434.9,440.9,1,433.1
11.08822792,10.89543321,11.01659032,10.76366711,9.75966548,398.3,414.7,428,433.2,434.9,1,440.9
11.80170566,11.08822792,10.89543321,11.01659032,10.76366711,395.7,398.3,414.7,428,433.2,0,434.9
14.01906655,11.80170566,11.08822792,10.89543321,11.01659032,385.6,395.7,398.3,414.7,428,0,433.2
15.94514938,14.01906655,11.80170566,11.08822792,10.89543321,360.8,385.6,395.7,398.3,414.7,0,428
14.49209868,15.94514938,14.01906655,11.80170566,11.08822792,346.2,360.8,385.6,395.7,398.3,0,414.7
14.56157361,14.49209868,15.94514938,14.01906655,11.80170566,343.9,346.2,360.8,385.6,395.7,0,398.3
15.74289107,14.56157361,14.49209868,15.94514938,14.01906655,336.2,343.9,346.2,360.8,385.6,1,395.7
17.31551712,15.74289107,14.56157361,14.49209868,15.94514938,326.6,336.2,343.9,346.2,360.8,1,385.6
